new_image_name,date,time,season,daytime,weather_label
img_07396.png,23/04/2025,15:00:00,spring,afternoon,cloudy
img_07397.png,23/04/2025,15:10:00,spring,afternoon,cloudy
img_07398.png,23/04/2025,15:20:00,spring,afternoon,cloudy
img_07399.png,23/04/2025,15:30:00,spring,afternoon,cloudy
img_07400.png,23/04/2025,15:40:00,spring,afternoon,cloudy
img_07401.png,23/04/2025,15:50:00,spring,afternoon,cloudy
img_07402.png,23/04/2025,16:00:00,spring,afternoon,cloudy
img_07403.png,23/04/2025,16:10:00,spring,afternoon,rainy
img_07404.png,23/04/2025,16:20:00,spring,afternoon,rainy
img_07405.png,23/04/2025,16:30:00,spring,afternoon,cloudy
img_07406.png,23/04/2025,16:40:00,spring,afternoon,rainy
img_07407.png,23/04/2025,16:50:00,spring,afternoon,rainy
img_07408.png,23/04/2025,17:00:00,spring,afternoon,rainy
img_07409.png,23/04/2025,17:10:00,spring,afternoon,rainy
img_07410.png,23/04/2025,17:20:00,spring,afternoon,foggy
img_07411.png,23/04/2025,17:30:00,spring,afternoon,foggy
img_07412.png,23/04/2025,17:40:00,spring,afternoon,rainy
img_07413.png,23/04/2025,17:50:00,spring,afternoon,rainy
img_07414.png,23/04/2025,18:00:00,spring,evening,cloudy
img_07415.png,23/04/2025,18:20:00,spring,evening,rainy
img_07416.png,23/04/2025,18:40:00,spring,evening,rainy
img_07417.png,23/04/2025,19:00:00,spring,evening,rainy
img_07418.png,23/04/2025,19:20:00,spring,evening,rainy
img_07419.png,23/04/2025,19:40:00,spring,evening,rainy
img_07420.png,23/04/2025,20:00:00,spring,evening,rainy
img_07421.png,23/04/2025,20:20:00,spring,evening,rainy
img_07422.png,23/04/2025,20:40:00,spring,evening,foggy
img_07423.png,23/04/2025,21:00:00,spring,evening,rainy
img_07424.png,23/04/2025,21:20:00,spring,evening,rainy
img_07425.png,23/04/2025,21:40:00,spring,evening,cloudy
img_07426.png,23/04/2025,22:00:00,spring,evening,cloudy
img_07427.png,23/04/2025,22:20:00,spring,evening,cloudy
img_07428.png,23/04/2025,22:40:00,spring,evening,rainy
img_07429.png,23/04/2025,23:00:00,spring,evening,cloudy
img_07430.png,23/04/2025,23:20:00,spring,evening,cloudy
img_07431.png,23/04/2025,23:40:00,spring,evening,cloudy
img_07432.png,24/04/2025,00:00:00,spring,night,stormy
img_07433.png,24/04/2025,00:20:00,spring,night,rainy
img_07434.png,24/04/2025,00:40:00,spring,night,foggy
img_07435.png,24/04/2025,01:00:00,spring,night,rainy
img_07436.png,24/04/2025,01:20:00,spring,night,rainy
img_07437.png,24/04/2025,01:40:00,spring,night,rainy
img_07438.png,24/04/2025,02:00:00,spring,night,rainy
img_07439.png,24/04/2025,02:20:00,spring,night,rainy
img_07440.png,24/04/2025,02:40:00,spring,night,rainy
img_07441.png,24/04/2025,03:00:00,spring,night,rainy
img_07442.png,24/04/2025,03:20:00,spring,night,rainy
img_07443.png,24/04/2025,03:40:00,spring,night,rainy
img_07444.png,24/04/2025,04:00:00,spring,night,rainy
img_07445.png,24/04/2025,04:20:00,spring,night,cloudy
img_07446.png,24/04/2025,04:40:00,spring,night,rainy
img_07447.png,24/04/2025,05:00:00,spring,night,rainy
img_07448.png,24/04/2025,05:20:00,spring,night,rainy
img_07449.png,24/04/2025,05:40:00,spring,night,rainy
img_07450.png,24/04/2025,06:00:00,spring,night,rainy
img_07451.png,24/04/2025,06:20:00,spring,night,rainy
img_07452.png,24/04/2025,06:40:00,spring,night,rainy
img_07453.png,24/04/2025,07:00:00,spring,morning,rainy
img_07454.png,24/04/2025,07:10:00,spring,morning,cloudy
img_07455.png,24/04/2025,07:20:00,spring,morning,cloudy
img_07456.png,24/04/2025,07:30:00,spring,morning,cloudy
img_07457.png,24/04/2025,07:40:00,spring,morning,cloudy
img_07458.png,24/04/2025,07:50:00,spring,morning,cloudy
img_07459.png,24/04/2025,08:00:00,spring,morning,cloudy
img_07460.png,24/04/2025,08:10:00,spring,morning,cloudy
img_07461.png,24/04/2025,08:20:00,spring,morning,rainy
img_07462.png,24/04/2025,08:30:00,spring,morning,rainy
img_07463.png,24/04/2025,08:40:00,spring,morning,cloudy
img_07464.png,24/04/2025,08:50:00,spring,morning,cloudy
img_07465.png,24/04/2025,09:00:00,spring,morning,cloudy
img_07466.png,24/04/2025,09:10:00,spring,morning,cloudy
img_07467.png,24/04/2025,09:20:00,spring,morning,cloudy
img_07468.png,24/04/2025,09:30:00,spring,morning,cloudy
img_07469.png,24/04/2025,09:40:00,spring,morning,cloudy
img_07470.png,24/04/2025,09:50:00,spring,morning,cloudy
img_07471.png,24/04/2025,10:00:00,spring,morning,cloudy
img_07472.png,24/04/2025,10:10:00,spring,morning,cloudy
img_07473.png,24/04/2025,10:20:00,spring,morning,cloudy
img_07474.png,24/04/2025,10:30:00,spring,morning,cloudy
img_07475.png,24/04/2025,10:40:00,spring,morning,cloudy
img_07476.png,24/04/2025,10:50:00,spring,morning,cloudy
img_07477.png,24/04/2025,11:00:00,spring,morning,cloudy
img_07478.png,24/04/2025,11:10:00,spring,morning,cloudy
img_07479.png,24/04/2025,11:20:00,spring,morning,cloudy
img_07480.png,24/04/2025,11:30:00,spring,morning,cloudy
img_07481.png,24/04/2025,11:40:00,spring,morning,cloudy
img_07482.png,24/04/2025,11:50:00,spring,morning,cloudy
img_07483.png,24/04/2025,12:00:00,spring,afternoon,cloudy
img_07484.png,24/04/2025,12:10:00,spring,afternoon,cloudy
img_07485.png,24/04/2025,12:20:00,spring,afternoon,cloudy
img_07486.png,24/04/2025,12:30:00,spring,afternoon,cloudy
img_07487.png,24/04/2025,12:40:00,spring,afternoon,cloudy
img_07488.png,24/04/2025,12:50:00,spring,afternoon,cloudy
img_07489.png,24/04/2025,13:00:00,spring,afternoon,cloudy
img_07490.png,24/04/2025,13:10:00,spring,afternoon,cloudy
img_07491.png,24/04/2025,13:20:00,spring,afternoon,cloudy
img_07492.png,24/04/2025,13:30:00,spring,afternoon,cloudy
img_07493.png,24/04/2025,13:40:00,spring,afternoon,cloudy
img_07494.png,24/04/2025,13:50:00,spring,afternoon,cloudy
img_07495.png,24/04/2025,14:00:00,spring,afternoon,cloudy
img_07496.png,24/04/2025,14:10:00,spring,afternoon,cloudy
img_07497.png,24/04/2025,14:20:00,spring,afternoon,cloudy
img_07498.png,24/04/2025,14:30:00,spring,afternoon,cloudy
img_07499.png,24/04/2025,14:40:00,spring,afternoon,cloudy
img_07500.png,24/04/2025,14:50:00,spring,afternoon,cloudy
img_07501.png,24/04/2025,15:00:00,spring,afternoon,cloudy
img_07502.png,24/04/2025,15:10:00,spring,afternoon,cloudy
img_07503.png,24/04/2025,15:20:00,spring,afternoon,cloudy
img_07504.png,24/04/2025,15:30:00,spring,afternoon,cloudy
img_07505.png,24/04/2025,15:40:00,spring,afternoon,cloudy
img_07506.png,24/04/2025,15:50:00,spring,afternoon,cloudy
img_07507.png,24/04/2025,16:00:00,spring,afternoon,cloudy
img_07508.png,24/04/2025,16:10:00,spring,afternoon,cloudy
img_07509.png,24/04/2025,16:20:00,spring,afternoon,cloudy
img_07510.png,24/04/2025,16:30:00,spring,afternoon,cloudy
img_07511.png,24/04/2025,16:40:00,spring,afternoon,cloudy
img_07512.png,24/04/2025,16:50:00,spring,afternoon,cloudy
img_07513.png,24/04/2025,17:00:00,spring,afternoon,cloudy
img_07514.png,24/04/2025,17:10:00,spring,afternoon,cloudy
img_07515.png,24/04/2025,17:20:00,spring,afternoon,cloudy
img_07516.png,24/04/2025,17:30:00,spring,afternoon,cloudy
img_07517.png,24/04/2025,17:40:00,spring,afternoon,cloudy
img_07518.png,24/04/2025,17:50:00,spring,afternoon,cloudy
img_07519.png,24/04/2025,18:00:00,spring,evening,cloudy
img_07520.png,24/04/2025,18:20:00,spring,evening,cloudy
img_07521.png,24/04/2025,18:40:00,spring,evening,cloudy
img_07522.png,24/04/2025,19:00:00,spring,evening,cloudy
img_07523.png,24/04/2025,19:20:00,spring,evening,rainy
img_07524.png,24/04/2025,19:40:00,spring,evening,rainy
img_07525.png,24/04/2025,20:00:00,spring,evening,rainy
img_07526.png,24/04/2025,20:20:00,spring,evening,rainy
img_07527.png,24/04/2025,20:40:00,spring,evening,rainy
img_07528.png,24/04/2025,21:00:00,spring,evening,rainy
img_07529.png,24/04/2025,21:20:00,spring,evening,rainy
img_07530.png,24/04/2025,21:40:00,spring,evening,rainy
img_07531.png,24/04/2025,22:00:00,spring,evening,rainy
img_07532.png,24/04/2025,22:20:00,spring,evening,cloudy
img_07533.png,24/04/2025,22:40:00,spring,evening,cloudy
img_07534.png,24/04/2025,23:00:00,spring,evening,cloudy
img_07535.png,24/04/2025,23:20:00,spring,evening,cloudy
img_07536.png,24/04/2025,23:40:00,spring,evening,cloudy
img_07537.png,25/04/2025,00:00:00,spring,night,rainy
img_07538.png,25/04/2025,00:20:00,spring,night,rainy
img_07539.png,25/04/2025,00:40:00,spring,night,foggy
img_07540.png,25/04/2025,01:00:00,spring,night,rainy
img_07541.png,25/04/2025,01:20:00,spring,night,rainy
img_07542.png,25/04/2025,01:40:00,spring,night,cloudy
img_07543.png,25/04/2025,02:00:00,spring,night,rainy
img_07544.png,25/04/2025,02:20:00,spring,night,rainy
img_07545.png,25/04/2025,02:40:00,spring,night,rainy
img_07546.png,25/04/2025,03:00:00,spring,night,rainy
img_07547.png,25/04/2025,03:20:00,spring,night,cloudy
img_07548.png,25/04/2025,03:40:00,spring,night,foggy
img_07549.png,25/04/2025,04:00:00,spring,night,rainy
img_07550.png,25/04/2025,04:20:00,spring,night,foggy
img_07551.png,25/04/2025,04:40:00,spring,night,rainy
img_07552.png,25/04/2025,05:00:00,spring,night,rainy
img_07553.png,25/04/2025,05:20:00,spring,night,foggy
img_07554.png,25/04/2025,05:40:00,spring,night,foggy
img_07555.png,25/04/2025,06:00:00,spring,night,rainy
img_07556.png,25/04/2025,06:20:00,spring,night,rainy
img_07557.png,25/04/2025,06:40:00,spring,night,rainy
img_07558.png,25/04/2025,07:00:00,spring,morning,rainy
img_07559.png,25/04/2025,07:10:00,spring,morning,rainy
img_07560.png,25/04/2025,07:20:00,spring,morning,rainy
img_07561.png,25/04/2025,07:30:00,spring,morning,rainy
img_07562.png,25/04/2025,07:40:00,spring,morning,cloudy
img_07563.png,25/04/2025,07:50:00,spring,morning,cloudy
img_07564.png,25/04/2025,08:00:00,spring,morning,cloudy
img_07565.png,25/04/2025,08:10:00,spring,morning,rainy
img_07566.png,25/04/2025,08:20:00,spring,morning,rainy
img_07567.png,25/04/2025,08:30:00,spring,morning,foggy
img_07568.png,25/04/2025,08:40:00,spring,morning,cloudy
img_07569.png,25/04/2025,08:50:00,spring,morning,rainy
img_07570.png,25/04/2025,09:00:00,spring,morning,rainy
img_07571.png,25/04/2025,09:10:00,spring,morning,foggy
img_07572.png,25/04/2025,09:20:00,spring,morning,foggy
img_07573.png,25/04/2025,09:30:00,spring,morning,foggy
img_07574.png,25/04/2025,09:40:00,spring,morning,rainy
img_07575.png,25/04/2025,09:50:00,spring,morning,foggy
img_07576.png,25/04/2025,10:00:00,spring,morning,foggy
img_07577.png,25/04/2025,10:10:00,spring,morning,foggy
img_07578.png,25/04/2025,10:20:00,spring,morning,foggy
img_07579.png,25/04/2025,10:30:00,spring,morning,cloudy
img_07580.png,25/04/2025,10:40:00,spring,morning,cloudy
img_07581.png,25/04/2025,10:50:00,spring,morning,cloudy
img_07582.png,25/04/2025,11:00:00,spring,morning,cloudy
img_07583.png,25/04/2025,11:10:00,spring,morning,cloudy
img_07584.png,25/04/2025,11:20:00,spring,morning,rainy
img_07585.png,25/04/2025,11:30:00,spring,morning,rainy
img_07586.png,25/04/2025,11:40:00,spring,morning,foggy
img_07587.png,25/04/2025,11:50:00,spring,morning,foggy
img_07588.png,25/04/2025,12:00:00,spring,afternoon,foggy
img_07589.png,25/04/2025,12:10:00,spring,afternoon,foggy
img_07590.png,25/04/2025,12:20:00,spring,afternoon,cloudy
img_07591.png,25/04/2025,12:30:00,spring,afternoon,cloudy
img_07592.png,25/04/2025,12:40:00,spring,afternoon,cloudy
img_07593.png,25/04/2025,12:50:00,spring,afternoon,cloudy
img_07594.png,25/04/2025,13:00:00,spring,afternoon,cloudy
img_07595.png,25/04/2025,13:10:00,spring,afternoon,cloudy
img_07596.png,25/04/2025,13:20:00,spring,afternoon,cloudy
img_07597.png,25/04/2025,13:30:00,spring,afternoon,cloudy
img_07598.png,25/04/2025,13:40:00,spring,afternoon,cloudy
img_07599.png,25/04/2025,13:50:00,spring,afternoon,cloudy
img_07600.png,25/04/2025,14:00:00,spring,afternoon,cloudy
img_07601.png,25/04/2025,14:10:00,spring,afternoon,cloudy
img_07602.png,25/04/2025,14:20:00,spring,afternoon,cloudy
img_07603.png,25/04/2025,14:30:00,spring,afternoon,cloudy
img_07604.png,25/04/2025,14:40:00,spring,afternoon,cloudy
img_07605.png,25/04/2025,14:50:00,spring,afternoon,cloudy
img_07606.png,25/04/2025,15:00:00,spring,afternoon,cloudy
img_07607.png,25/04/2025,15:10:00,spring,afternoon,cloudy
img_07608.png,25/04/2025,15:20:00,spring,afternoon,cloudy
img_07609.png,25/04/2025,15:30:00,spring,afternoon,cloudy
img_07610.png,25/04/2025,15:40:00,spring,afternoon,cloudy
img_07611.png,25/04/2025,15:50:00,spring,afternoon,cloudy
img_07612.png,25/04/2025,16:00:00,spring,afternoon,cloudy
img_07613.png,25/04/2025,16:10:00,spring,afternoon,cloudy
img_07614.png,25/04/2025,16:20:00,spring,afternoon,cloudy
img_07615.png,25/04/2025,16:30:00,spring,afternoon,cloudy
img_07616.png,25/04/2025,16:40:00,spring,afternoon,cloudy
img_07617.png,25/04/2025,16:50:00,spring,afternoon,cloudy
img_07618.png,25/04/2025,17:00:00,spring,afternoon,cloudy
img_07619.png,25/04/2025,17:10:00,spring,afternoon,sunny
img_07620.png,25/04/2025,17:20:00,spring,afternoon,sunny
img_07621.png,25/04/2025,17:30:00,spring,afternoon,sunny
img_07622.png,25/04/2025,17:40:00,spring,afternoon,rainy
img_07623.png,25/04/2025,17:50:00,spring,afternoon,cloudy
img_07624.png,25/04/2025,18:00:00,spring,evening,cloudy
img_07625.png,25/04/2025,18:20:00,spring,evening,rainy
img_07626.png,25/04/2025,18:40:00,spring,evening,cloudy
img_07627.png,25/04/2025,19:00:00,spring,evening,cloudy
img_07628.png,25/04/2025,19:20:00,spring,evening,sunny
img_07629.png,25/04/2025,19:40:00,spring,evening,sunny
img_07630.png,25/04/2025,20:00:00,spring,evening,sunny
img_07631.png,25/04/2025,20:20:00,spring,evening,sunny
img_07632.png,25/04/2025,20:40:00,spring,evening,cloudy
img_07633.png,25/04/2025,21:00:00,spring,evening,cloudy
img_07634.png,25/04/2025,21:20:00,spring,evening,rainy
img_07635.png,25/04/2025,21:40:00,spring,evening,foggy
img_07636.png,25/04/2025,22:00:00,spring,evening,foggy
img_07637.png,25/04/2025,22:20:00,spring,evening,cloudy
img_07638.png,25/04/2025,22:40:00,spring,evening,rainy
img_07639.png,25/04/2025,23:00:00,spring,evening,foggy
img_07640.png,25/04/2025,23:20:00,spring,evening,rainy
img_07641.png,25/04/2025,23:40:00,spring,evening,rainy
img_07642.png,26/04/2025,00:00:00,spring,night,foggy
img_07643.png,26/04/2025,00:20:00,spring,night,rainy
img_07644.png,26/04/2025,00:40:00,spring,night,rainy
img_07645.png,26/04/2025,01:00:00,spring,night,rainy
img_07646.png,26/04/2025,01:20:00,spring,night,rainy
img_07647.png,26/04/2025,01:40:00,spring,night,rainy
img_07648.png,26/04/2025,02:00:00,spring,night,rainy
img_07649.png,26/04/2025,02:20:00,spring,night,rainy
img_07650.png,26/04/2025,02:40:00,spring,night,rainy
img_07651.png,26/04/2025,03:00:00,spring,night,rainy
img_07652.png,26/04/2025,03:20:00,spring,night,rainy
img_07653.png,26/04/2025,03:40:00,spring,night,rainy
img_07654.png,26/04/2025,04:00:00,spring,night,rainy
img_07655.png,26/04/2025,04:20:00,spring,night,rainy
img_07656.png,26/04/2025,04:40:00,spring,night,rainy
img_07657.png,26/04/2025,05:00:00,spring,night,rainy
img_07658.png,26/04/2025,05:20:00,spring,night,rainy
img_07659.png,26/04/2025,05:40:00,spring,night,rainy
img_07660.png,26/04/2025,06:00:00,spring,night,rainy
img_07661.png,26/04/2025,06:20:00,spring,night,rainy
img_07662.png,26/04/2025,06:40:00,spring,night,cloudy
img_07663.png,26/04/2025,07:00:00,spring,morning,cloudy
img_07664.png,26/04/2025,07:10:00,spring,morning,sunny
img_07665.png,26/04/2025,07:20:00,spring,morning,cloudy
img_07666.png,26/04/2025,07:30:00,spring,morning,cloudy
img_07667.png,26/04/2025,07:40:00,spring,morning,cloudy
img_07668.png,26/04/2025,07:50:00,spring,morning,sunny
img_07669.png,26/04/2025,08:00:00,spring,morning,sunny
img_07670.png,26/04/2025,08:10:00,spring,morning,sunny
img_07671.png,26/04/2025,08:20:00,spring,morning,sunny
img_07672.png,26/04/2025,08:30:00,spring,morning,sunny
img_07673.png,26/04/2025,08:40:00,spring,morning,sunny
img_07674.png,26/04/2025,08:50:00,spring,morning,sunny
img_07675.png,26/04/2025,09:00:00,spring,morning,sunny
img_07676.png,26/04/2025,09:10:00,spring,morning,sunny
img_07677.png,26/04/2025,09:20:00,spring,morning,sunny
img_07678.png,26/04/2025,09:30:00,spring,morning,sunny
img_07679.png,26/04/2025,09:40:00,spring,morning,sunny
img_07680.png,26/04/2025,09:50:00,spring,morning,sunny
img_07681.png,26/04/2025,10:00:00,spring,morning,sunny
img_07682.png,26/04/2025,10:10:00,spring,morning,sunny
img_07683.png,26/04/2025,10:20:00,spring,morning,sunny
img_07684.png,26/04/2025,10:30:00,spring,morning,sunny
img_07685.png,26/04/2025,10:40:00,spring,morning,sunny
img_07686.png,26/04/2025,10:50:00,spring,morning,sunny
img_07687.png,26/04/2025,11:00:00,spring,morning,sunny
img_07688.png,26/04/2025,11:10:00,spring,morning,sunny
img_07689.png,26/04/2025,11:20:00,spring,morning,sunny
img_07690.png,26/04/2025,11:30:00,spring,morning,sunny
img_07691.png,26/04/2025,11:40:00,spring,morning,sunny
img_07692.png,26/04/2025,11:50:00,spring,morning,sunny
img_07693.png,26/04/2025,12:00:00,spring,afternoon,sunny
img_07694.png,26/04/2025,12:10:00,spring,afternoon,sunny
img_07695.png,26/04/2025,12:20:00,spring,afternoon,sunny
img_07696.png,26/04/2025,12:30:00,spring,afternoon,sunny
img_07697.png,26/04/2025,12:40:00,spring,afternoon,sunny
img_07698.png,26/04/2025,12:50:00,spring,afternoon,sunny
img_07699.png,26/04/2025,13:00:00,spring,afternoon,sunny
img_07700.png,26/04/2025,13:10:00,spring,afternoon,sunny
img_07701.png,26/04/2025,13:20:00,spring,afternoon,sunny
img_07702.png,26/04/2025,13:30:00,spring,afternoon,sunny
img_07703.png,26/04/2025,13:40:00,spring,afternoon,sunny
img_07704.png,26/04/2025,13:50:00,spring,afternoon,sunny
img_07705.png,26/04/2025,14:00:00,spring,afternoon,sunny
img_07706.png,26/04/2025,14:10:00,spring,afternoon,sunny
img_07707.png,26/04/2025,14:20:00,spring,afternoon,sunny
img_07708.png,26/04/2025,14:30:00,spring,afternoon,sunny
img_07709.png,26/04/2025,14:40:00,spring,afternoon,sunny
img_07710.png,26/04/2025,14:50:00,spring,afternoon,sunny
img_07711.png,26/04/2025,15:00:00,spring,afternoon,sunny
img_07712.png,26/04/2025,15:10:00,spring,afternoon,sunny
img_07713.png,26/04/2025,15:20:00,spring,afternoon,sunny
img_07714.png,26/04/2025,15:30:00,spring,afternoon,cloudy
img_07715.png,26/04/2025,15:40:00,spring,afternoon,cloudy
img_07716.png,26/04/2025,15:50:00,spring,afternoon,cloudy
img_07717.png,26/04/2025,16:00:00,spring,afternoon,cloudy
img_07718.png,26/04/2025,16:10:00,spring,afternoon,cloudy
img_07719.png,26/04/2025,16:20:00,spring,afternoon,cloudy
img_07720.png,26/04/2025,16:30:00,spring,afternoon,cloudy
img_07721.png,26/04/2025,16:40:00,spring,afternoon,cloudy
img_07722.png,26/04/2025,16:50:00,spring,afternoon,cloudy
img_07723.png,26/04/2025,17:00:00,spring,afternoon,cloudy
img_07724.png,26/04/2025,17:10:00,spring,afternoon,cloudy
img_07725.png,26/04/2025,17:20:00,spring,afternoon,cloudy
img_07726.png,26/04/2025,17:30:00,spring,afternoon,cloudy
img_07727.png,26/04/2025,17:40:00,spring,afternoon,cloudy
img_07728.png,26/04/2025,17:50:00,spring,afternoon,cloudy
img_07729.png,26/04/2025,18:00:00,spring,evening,cloudy
img_07730.png,26/04/2025,18:20:00,spring,evening,cloudy
img_07731.png,26/04/2025,18:40:00,spring,evening,cloudy
img_07732.png,26/04/2025,19:00:00,spring,evening,cloudy
img_07733.png,26/04/2025,19:20:00,spring,evening,cloudy
img_07734.png,26/04/2025,19:40:00,spring,evening,cloudy
img_07735.png,26/04/2025,20:00:00,spring,evening,cloudy
img_07736.png,26/04/2025,20:20:00,spring,evening,cloudy
img_07737.png,26/04/2025,20:40:00,spring,evening,rainy
img_07738.png,26/04/2025,21:00:00,spring,evening,rainy
img_07739.png,26/04/2025,21:20:00,spring,evening,rainy
img_07740.png,26/04/2025,21:40:00,spring,evening,rainy
img_07741.png,26/04/2025,22:00:00,spring,evening,foggy
img_07742.png,26/04/2025,22:20:00,spring,evening,rainy
img_07743.png,26/04/2025,22:40:00,spring,evening,foggy
img_07744.png,26/04/2025,23:00:00,spring,evening,foggy
img_07745.png,26/04/2025,23:20:00,spring,evening,foggy
img_07746.png,26/04/2025,23:40:00,spring,evening,foggy
img_07747.png,27/04/2025,00:00:00,spring,night,foggy
img_07748.png,27/04/2025,00:20:00,spring,night,foggy
img_07749.png,27/04/2025,00:40:00,spring,night,foggy
img_07750.png,27/04/2025,01:00:00,spring,night,rainy
img_07751.png,27/04/2025,01:20:00,spring,night,foggy
img_07752.png,27/04/2025,01:40:00,spring,night,foggy
img_07753.png,27/04/2025,02:00:00,spring,night,foggy
img_07754.png,27/04/2025,02:20:00,spring,night,foggy
img_07755.png,27/04/2025,02:40:00,spring,night,rainy
img_07756.png,27/04/2025,03:00:00,spring,night,rainy
img_07757.png,27/04/2025,03:20:00,spring,night,rainy
img_07758.png,27/04/2025,03:40:00,spring,night,rainy
img_07759.png,27/04/2025,04:00:00,spring,night,rainy
img_07760.png,27/04/2025,04:20:00,spring,night,rainy
img_07761.png,27/04/2025,04:40:00,spring,night,foggy
img_07762.png,27/04/2025,05:00:00,spring,night,foggy
img_07763.png,27/04/2025,05:20:00,spring,night,foggy
img_07764.png,27/04/2025,05:40:00,spring,night,foggy
img_07765.png,27/04/2025,06:00:00,spring,night,foggy
img_07766.png,27/04/2025,06:20:00,spring,night,rainy
img_07767.png,27/04/2025,06:40:00,spring,night,rainy
img_07768.png,27/04/2025,07:00:00,spring,morning,rainy
img_07769.png,27/04/2025,07:10:00,spring,morning,rainy
img_07770.png,27/04/2025,07:20:00,spring,morning,rainy
img_07771.png,27/04/2025,07:30:00,spring,morning,rainy
img_07772.png,27/04/2025,07:40:00,spring,morning,rainy
img_07773.png,27/04/2025,07:50:00,spring,morning,rainy
img_07774.png,27/04/2025,08:00:00,spring,morning,cloudy
img_07775.png,27/04/2025,08:10:00,spring,morning,rainy
img_07776.png,27/04/2025,08:20:00,spring,morning,rainy
img_07777.png,27/04/2025,08:30:00,spring,morning,rainy
img_07778.png,27/04/2025,08:40:00,spring,morning,rainy
img_07779.png,27/04/2025,08:50:00,spring,morning,rainy
img_07780.png,27/04/2025,09:00:00,spring,morning,rainy
img_07781.png,27/04/2025,09:10:00,spring,morning,cloudy
img_07782.png,27/04/2025,09:20:00,spring,morning,cloudy
img_07783.png,27/04/2025,09:30:00,spring,morning,cloudy
img_07784.png,27/04/2025,09:40:00,spring,morning,cloudy
img_07785.png,27/04/2025,09:50:00,spring,morning,cloudy
img_07786.png,27/04/2025,10:00:00,spring,morning,foggy
img_07787.png,27/04/2025,10:10:00,spring,morning,foggy
img_07788.png,27/04/2025,10:20:00,spring,morning,cloudy
img_07789.png,27/04/2025,10:30:00,spring,morning,cloudy
img_07790.png,27/04/2025,10:40:00,spring,morning,rainy
img_07791.png,27/04/2025,10:50:00,spring,morning,rainy
img_07792.png,27/04/2025,11:00:00,spring,morning,cloudy
img_07793.png,27/04/2025,11:10:00,spring,morning,cloudy
img_07794.png,27/04/2025,11:20:00,spring,morning,cloudy
img_07795.png,27/04/2025,11:30:00,spring,morning,cloudy
img_07796.png,27/04/2025,11:40:00,spring,morning,cloudy
img_07797.png,27/04/2025,11:50:00,spring,morning,sunny
img_07798.png,27/04/2025,12:00:00,spring,afternoon,sunny
img_07799.png,27/04/2025,12:10:00,spring,afternoon,sunny
img_07800.png,27/04/2025,12:20:00,spring,afternoon,cloudy
img_07801.png,27/04/2025,12:30:00,spring,afternoon,cloudy
img_07802.png,27/04/2025,12:40:00,spring,afternoon,cloudy
img_07803.png,27/04/2025,12:50:00,spring,afternoon,sunny
img_07804.png,27/04/2025,13:00:00,spring,afternoon,cloudy
img_07805.png,27/04/2025,13:10:00,spring,afternoon,cloudy
img_07806.png,27/04/2025,13:20:00,spring,afternoon,cloudy
img_07807.png,27/04/2025,13:30:00,spring,afternoon,cloudy
img_07808.png,27/04/2025,13:40:00,spring,afternoon,cloudy
img_07809.png,27/04/2025,13:50:00,spring,afternoon,cloudy
img_07810.png,27/04/2025,14:00:00,spring,afternoon,cloudy
img_07811.png,27/04/2025,14:10:00,spring,afternoon,sunny
img_07812.png,27/04/2025,14:20:00,spring,afternoon,sunny
img_07813.png,27/04/2025,14:30:00,spring,afternoon,sunny
img_07814.png,27/04/2025,14:40:00,spring,afternoon,sunny
img_07815.png,27/04/2025,14:50:00,spring,afternoon,sunny
img_07816.png,27/04/2025,15:00:00,spring,afternoon,cloudy
img_07817.png,27/04/2025,15:10:00,spring,afternoon,sunny
img_07818.png,27/04/2025,15:20:00,spring,afternoon,cloudy
img_07819.png,27/04/2025,15:30:00,spring,afternoon,cloudy
img_07820.png,27/04/2025,15:40:00,spring,afternoon,sunny
img_07821.png,27/04/2025,15:50:00,spring,afternoon,sunny
img_07822.png,27/04/2025,16:00:00,spring,afternoon,cloudy
img_07823.png,27/04/2025,16:10:00,spring,afternoon,cloudy
img_07824.png,27/04/2025,16:20:00,spring,afternoon,cloudy
img_07825.png,27/04/2025,16:30:00,spring,afternoon,cloudy
img_07826.png,27/04/2025,16:40:00,spring,afternoon,cloudy
img_07827.png,27/04/2025,16:50:00,spring,afternoon,cloudy
img_07828.png,27/04/2025,17:00:00,spring,afternoon,cloudy
img_07829.png,27/04/2025,17:10:00,spring,afternoon,cloudy
img_07830.png,27/04/2025,17:20:00,spring,afternoon,cloudy
img_07831.png,27/04/2025,17:30:00,spring,afternoon,rainy
img_07832.png,27/04/2025,17:40:00,spring,afternoon,rainy
img_07833.png,27/04/2025,17:50:00,spring,afternoon,cloudy
img_07834.png,27/04/2025,18:00:00,spring,evening,rainy
img_07835.png,27/04/2025,18:20:00,spring,evening,rainy
img_07836.png,27/04/2025,18:40:00,spring,evening,rainy
img_07837.png,27/04/2025,19:00:00,spring,evening,rainy
img_07838.png,27/04/2025,19:20:00,spring,evening,rainy
img_07839.png,27/04/2025,19:40:00,spring,evening,cloudy
img_07840.png,27/04/2025,20:00:00,spring,evening,rainy
img_07841.png,27/04/2025,20:20:00,spring,evening,rainy
img_07842.png,27/04/2025,20:40:00,spring,evening,rainy
img_07843.png,27/04/2025,21:00:00,spring,evening,cloudy
img_07844.png,27/04/2025,21:20:00,spring,evening,rainy
img_07845.png,27/04/2025,21:40:00,spring,evening,rainy
img_07846.png,27/04/2025,22:00:00,spring,evening,rainy
