new_image_name,date,time,season,daytime,weather_label,year,month,month_name,hour,weather_timestamp,timestamp,Merligen Temperature [2 m elevation corrected],Merligen Precipitation Total,Merligen Snowfall Amount,Merligen Sunshine Duration,Merligen Wind Speed [10 m],Merligen Wind Direction [10 m],Merligen Wind Gust,bfr,wind_label
img_03778.png,2025-03-19,13:30:00,spring,afternoon,sunny,2025,3,March,13,20250319T1300,20250319T1300,14.350521,0.0,0.0,60.0,2.4149535,333.43497,15.4800005,1,light_air
img_05193.png,2025-04-02,04:20:00,spring,night,rainy,2025,4,April,4,20250402T0400,20250402T0400,2.7305217,0.0,0.0,0.0,5.6233797,50.194427,18.359999,2,light_breeze
img_05641.png,2025-04-06,10:20:00,spring,morning,sunny,2025,4,April,10,20250406T1000,20250406T1000,11.030521,0.0,0.0,60.0,14.512064,46.00508,41.399998,3,light_wind
img_04055.png,2025-03-22,07:30:00,spring,morning,rainy,2025,3,March,7,20250322T0700,20250322T0700,9.460522,0.0,0.0,43.272728,3.9763298,95.19443,16.199999,1,light_air
img_21185.png,2025-09-14,10:10:00,autumn,morning,rainy,2025,9,September,10,20250914T1000,20250914T1000,18.220522,0.0,0.0,27.878788,9.339208,242.44719,34.56,2,light_breeze
img_00059.png,2022-06-28,12:00:00,summer,afternoon,cloudy,2022,6,June,12,20220628T1200,20220628T1200,19.540522,0.0,0.0,0.0,11.298495,30.650665,35.28,3,light_wind
img_26315.png,2025-11-03,09:00:00,autumn,morning,cloudy,2025,11,November,9,20251103T0900,20251103T0900,8.590522,0.0,0.0,29.69697,2.0991426,210.96376,11.879999,1,light_air
img_11227.png,2025-06-09,04:20:00,summer,night,foggy,2025,6,June,4,20250609T0400,20250609T0400,8.450521,0.0,0.0,19.585857,4.072935,44.999985,11.5199995,1,light_air
img_06501.png,2025-04-14,15:50:00,spring,afternoon,cloudy,2025,4,April,15,20250414T1500,20250414T1500,19.120522,0.0,0.0,35.757576,5.315336,61.699234,24.84,2,light_breeze
img_04767.png,2025-03-29,00:20:00,spring,night,cloudy,2025,3,March,0,20250329T0000,20250329T0000,7.7505217,0.3,0.0,0.0,6.12,241.92752,14.04,2,light_breeze
img_14283.png,2025-07-08,09:40:00,summer,morning,cloudy,2025,7,July,9,20250708T0900,20250708T0900,13.090521,0.2,0.0,7.2727275,9.531505,280.88553,33.12,2,light_breeze
img_16662.png,2025-07-31,18:00:00,summer,evening,cloudy,2025,7,July,18,20250731T1800,20250731T1800,20.380522,0.0,0.0,39.39394,2.8116899,219.80557,16.56,1,light_air
img_12641.png,2025-06-22,14:40:00,summer,afternoon,sunny,2025,6,June,14,20250622T1400,20250622T1400,30.470522,0.0,0.0,58.78788,7.2,233.1301,29.16,2,light_breeze
img_23539.png,2025-10-07,04:20:00,autumn,night,cloudy,2025,10,October,4,20251007T0400,20251007T0400,9.590521,0.0,0.0,0.0,3.7064266,29.05458,11.159999,1,light_air
img_00594.png,2024-01-03,12:00:00,winter,afternoon,sunny,2024,1,January,12,20240103T1200,20240103T1200,12.690521,0.0,0.0,26.060608,14.529915,228.01279,55.079998,3,light_wind
img_21374.png,2025-09-16,06:40:00,autumn,night,rainy,2025,9,September,6,20250916T0600,20250916T0600,13.630521,0.0,0.0,18.356565,5.4477882,262.40536,26.64,2,light_breeze
img_23814.png,2025-10-09,17:40:00,autumn,afternoon,cloudy,2025,10,October,17,20251009T1700,20251009T1700,14.070521,0.0,0.0,0.0,5.8048253,29.744873,18.359999,2,light_breeze
img_04193.png,2025-03-23,13:00:00,spring,afternoon,cloudy,2025,3,March,13,20250323T1300,20250323T1300,12.720521,0.1,0.0,32.121212,4.452954,255.96376,15.119999,1,light_air
img_05082.png,2025-04-01,02:20:00,spring,night,rainy,2025,4,April,2,20250401T0200,20250401T0200,3.6805215,0.0,0.0,0.0,11.966954,46.218872,32.760002,3,light_wind
img_13620.png,2025-07-02,01:20:00,summer,night,rainy,2025,7,July,1,20250702T0100,20250702T0100,20.060522,0.0,0.0,0.0,5.4477882,187.59465,7.92,2,light_breeze
img_22626.png,2025-09-28,08:10:00,autumn,morning,cloudy,2025,9,September,8,20250928T0800,20250928T0800,9.620522,0.0,0.0,16.363636,5.3517847,47.726303,20.16,2,light_breeze
img_09433.png,2025-05-13,02:40:00,spring,night,rainy,2025,5,May,2,20250513T0200,20250513T0200,9.220522,0.0,0.0,0.0,1.835647,78.69006,4.32,1,light_air
img_01313.png,2025-02-23,21:40:00,winter,evening,foggy,2025,2,February,21,20250223T2100,20250223T2100,6.800522,0.0,0.0,0.0,1.1384199,108.434944,8.64,1,light_air
img_12981.png,2025-06-25,19:40:00,summer,evening,sunny,2025,6,June,19,20250625T1900,20250625T1900,26.480522,0.0,0.0,53.63636,4.829907,116.56505,13.679999,1,light_air
img_01278.png,2025-02-23,14:00:00,winter,afternoon,foggy,2025,2,February,14,20250223T1400,20250223T1400,9.680521,0.0,0.0,13.939394,1.1384199,288.43497,11.5199995,1,light_air
img_24205.png,2025-10-13,14:10:00,autumn,afternoon,cloudy,2025,10,October,14,20251013T1400,20251013T1400,13.350521,0.0,0.0,15.757578,11.480557,41.18593,32.399998,3,light_wind
img_05773.png,2025-04-07,16:50:00,spring,afternoon,sunny,2025,4,April,16,20250407T1600,20250407T1600,14.490521,0.0,0.0,60.0,8.209263,37.87497,25.56,2,light_breeze
img_20054.png,2025-09-03,06:40:00,autumn,night,rainy,2025,9,September,6,20250903T0600,20250903T0600,13.850521,0.0,0.0,35.151512,5.315336,151.69923,16.199999,2,light_breeze
img_09003.png,2025-05-08,23:20:00,spring,evening,foggy,2025,5,May,23,20250508T2300,20250508T2300,8.740521,0.0,0.0,0.0,5.315336,28.30075,14.04,2,light_breeze
img_15762.png,2025-07-23,05:20:00,summer,night,rainy,2025,7,July,5,20250723T0500,20250723T0500,13.680521,0.0,0.0,39.39394,2.3051248,141.34018,8.64,1,light_air
img_06923.png,2025-04-18,16:10:00,spring,afternoon,cloudy,2025,4,April,16,20250418T1600,20250418T1600,11.220521,0.0,0.0,3.6363637,3.096837,324.46234,18.72,1,light_air
img_08387.png,2025-05-03,04:00:00,spring,night,foggy,2025,5,May,4,20250503T0400,20250503T0400,14.530521,0.3,0.0,0.0,1.609969,153.43495,16.56,1,light_air
img_09266.png,2025-05-11,12:00:00,spring,afternoon,sunny,2025,5,May,12,20250511T1200,20250511T1200,20.640522,0.0,0.0,43.0303,5.8048253,60.25511,26.64,2,light_breeze
img_03774.png,2025-03-19,12:50:00,spring,afternoon,sunny,2025,3,March,12,20250319T1200,20250319T1200,13.450521,0.0,0.0,60.0,2.16,360.0,15.4800005,1,light_air
img_03262.png,2025-03-14,14:40:00,spring,afternoon,cloudy,2025,3,March,14,20250314T1400,20250314T1400,6.480521,0.0,0.07,3.6363637,10.97262,41.009094,29.88,2,light_breeze
img_04953.png,2025-03-30,18:00:00,spring,evening,cloudy,2025,3,March,18,20250330T1800,20250330T1800,12.120522,0.0,0.0,14.486532,7.8625183,285.9454,26.28,2,light_breeze
img_23656.png,2025-10-08,08:20:00,autumn,morning,foggy,2025,10,October,8,20251008T0800,20251008T0800,10.350521,0.0,0.0,15.151516,1.484318,14.03624,11.879999,1,light_air
img_01879.png,2025-03-01,11:10:00,spring,morning,cloudy,2025,3,March,11,20250301T1100,20250301T1100,4.2905216,0.0,0.0,15.151516,14.84318,50.906143,39.96,3,light_wind
img_13653.png,2025-07-02,09:40:00,summer,morning,sunny,2025,7,July,9,20250702T0900,20250702T0900,26.960522,0.0,0.0,57.575756,2.2768397,251.56506,15.119999,1,light_air
img_20746.png,2025-09-10,06:00:00,autumn,night,cloudy,2025,9,September,6,20250910T0600,20250910T0600,13.430521,0.2,0.0,12.121214,3.563818,44.999985,8.28,1,light_air
img_20159.png,2025-09-04,07:00:00,autumn,morning,sunny,2025,9,September,7,20250904T0700,20250904T0700,17.700521,0.7,0.0,13.333332,0.5091169,44.999985,11.5199995,0,calm
img_09408.png,2025-05-12,18:20:00,spring,evening,foggy,2025,5,May,18,20250512T1800,20250512T1800,11.070521,0.8,0.0,0.6060612,7.8954163,226.84761,13.679999,2,light_breeze
img_05078.png,2025-04-01,01:00:00,spring,night,rainy,2025,4,April,1,20250401T0100,20250401T0100,4.270521,0.0,0.0,0.0,11.480557,48.81407,32.399998,3,light_wind
img_03881.png,2025-03-20,13:30:00,spring,afternoon,sunny,2025,3,March,13,20250320T1300,20250320T1300,17.250523,0.0,0.0,59.393936,0.71999997,270.0,13.32,0,calm
img_05323.png,2025-04-03,09:50:00,spring,morning,sunny,2025,4,April,9,20250403T0900,20250403T0900,12.570521,0.0,0.0,50.181816,4.39436,55.007973,17.28,1,light_air
img_20626.png,2025-09-09,00:40:00,autumn,night,foggy,2025,9,September,0,20250909T0000,20250909T0000,16.390522,0.0,0.0,0.0,0.35999998,89.99999,11.5199995,0,calm
img_05131.png,2025-04-01,12:50:00,spring,afternoon,cloudy,2025,4,April,12,20250401T1200,20250401T1200,9.940521,0.0,0.0,45.454544,21.767351,55.784294,60.120003,4,moderate_wind
img_14129.png,2025-07-06,20:00:00,summer,evening,rainy,2025,7,July,20,20250706T2000,20250706T2000,16.250523,0.1,0.0,8.070202,7.2,233.1301,21.96,2,light_breeze
img_22920.png,2025-10-01,03:00:00,autumn,night,rainy,2025,10,October,3,20251001T0300,20251001T0300,8.4105215,0.0,0.0,0.0,4.3498964,24.443954,14.4,1,light_air
img_06138.png,2025-04-11,07:50:00,spring,morning,sunny,2025,4,April,7,20250411T0700,20250411T0700,7.8605213,0.0,0.0,60.0,2.0991426,30.963745,12.599999,1,light_air
img_10955.png,2025-06-06,12:50:00,summer,afternoon,cloudy,2025,6,June,12,20250606T1200,20250606T1200,21.380522,0.7,0.0,19.393942,10.823973,266.1859,38.16,2,light_breeze
img_08941.png,2025-05-08,10:20:00,spring,morning,foggy,2025,5,May,10,20250508T1000,20250508T1000,12.320521,0.1,0.0,1.8181801,11.457958,46.27301,28.44,3,light_wind
img_06695.png,2025-04-16,13:10:00,spring,afternoon,rainy,2025,4,April,13,20250416T1300,20250416T1300,10.9105215,1.0,0.0,0.6060612,10.365251,290.32315,23.759998,2,light_breeze
img_08618.png,2025-05-05,09:00:00,spring,morning,rainy,2025,5,May,9,20250505T0900,20250505T0900,8.620522,1.4,0.14,0.0,10.296251,36.469223,30.239998,2,light_breeze
img_26760.png,2025-11-07,15:50:00,autumn,afternoon,foggy,2025,11,November,15,20251107T1500,20251107T1500,9.990521,0.0,0.0,53.454544,2.1897945,9.462311,7.5599995,1,light_air
img_11192.png,2025-06-08,17:20:00,summer,afternoon,sunny,2025,6,June,17,20250608T1700,20250608T1700,18.360521,0.0,0.0,39.39394,11.966953,291.16125,37.44,3,light_wind
img_04883.png,2025-03-30,05:20:00,spring,night,foggy,2025,3,March,5,20250330T0500,20250330T0500,3.7505214,0.0,0.0,0.0,0.71999997,89.99999,10.440001,0,calm
img_05352.png,2025-04-03,14:40:00,spring,afternoon,sunny,2025,4,April,14,20250403T1400,20250403T1400,19.130522,0.0,0.0,60.0,8.049845,63.43495,26.64,2,light_breeze
img_25813.png,2025-10-29,09:30:00,autumn,morning,sunny,2025,10,October,9,20251029T0900,20251029T0900,8.220522,0.0,0.0,32.727272,0.35999998,89.99999,19.08,0,calm
img_06109.png,2025-04-10,23:00:00,spring,evening,rainy,2025,4,April,23,20250410T2300,20250410T2300,5.8305216,0.0,0.0,0.0,5.3517847,19.653809,12.599999,2,light_breeze
img_06651.png,2025-04-16,04:40:00,spring,night,foggy,2025,4,April,4,20250416T0400,20250416T0400,8.560521,0.0,0.0,0.0,3.2399998,360.0,17.28,1,light_air
img_26352.png,2025-11-03,15:10:00,autumn,afternoon,sunny,2025,11,November,15,20251103T1500,20251103T1500,11.530521,0.0,0.0,30.90909,3.219938,243.43495,19.08,1,light_air
img_04086.png,2025-03-22,12:40:00,spring,afternoon,sunny,2025,3,March,12,20250322T1200,20250322T1200,17.490522,0.0,0.0,51.51515,2.5455842,171.8699,18.0,1,light_air
img_04245.png,2025-03-24,01:20:00,spring,night,rainy,2025,3,March,1,20250324T0100,20250324T0100,8.010522,0.0,0.0,0.0,0.5091169,135.0,7.5599995,0,calm
img_04941.png,2025-03-30,16:00:00,spring,afternoon,sunny,2025,3,March,16,20250330T1600,20250330T1600,13.840521,0.0,0.0,23.030302,9.826088,278.42697,33.48,2,light_breeze
img_14275.png,2025-07-08,08:20:00,summer,morning,cloudy,2025,7,July,8,20250708T0800,20250708T0800,12.450521,0.3,0.0,3.6363637,8.669949,274.76364,32.039997,2,light_breeze
img_15981.png,2025-07-25,07:40:00,summer,morning,cloudy,2025,7,July,7,20250725T0700,20250725T0700,15.220521,0.2,0.0,38.181816,1.484318,284.03625,19.44,1,light_air
img_13725.png,2025-07-03,01:20:00,summer,night,rainy,2025,7,July,1,20250703T0100,20250703T0100,20.900522,0.0,0.0,0.0,5.3517847,132.27368,14.759999,2,light_breeze
img_10668.png,2025-06-03,17:30:00,summer,afternoon,cloudy,2025,6,June,17,20250603T1700,20250603T1700,21.150522,0.0,0.0,35.151512,0.35999998,270.0,21.599998,0,calm
img_23343.png,2025-10-05,07:40:00,autumn,morning,rainy,2025,10,October,7,20251005T0700,20251005T0700,8.360521,0.0,0.0,29.09091,10.587918,234.68878,33.12,2,light_breeze
img_05146.png,2025-04-01,15:20:00,spring,afternoon,sunny,2025,4,April,15,20250401T1500,20250401T1500,10.930521,0.0,0.0,58.18182,22.553936,61.38954,59.76,4,moderate_wind
img_04297.png,2025-03-24,12:50:00,spring,afternoon,cloudy,2025,3,March,12,20250324T1200,20250324T1200,13.140521,0.4,0.0,39.39394,4.3349743,48.366455,23.759998,1,light_air
img_14866.png,2025-07-13,20:40:00,summer,evening,cloudy,2025,7,July,20,20250713T2000,20250713T2000,20.460522,0.7,0.0,18.00202,4.2136917,199.98311,18.0,1,light_air
img_23513.png,2025-10-06,19:40:00,autumn,evening,rainy,2025,10,October,19,20251006T1900,20251006T1900,11.320521,0.0,0.0,0.0,3.6,323.13013,10.799999,1,light_air
img_05908.png,2025-04-09,01:40:00,spring,night,foggy,2025,4,April,1,20250409T0100,20250409T0100,3.7605214,0.0,0.0,0.0,3.563818,44.999985,13.32,1,light_air
img_24466.png,2025-10-16,04:40:00,autumn,night,rainy,2025,10,October,4,20251016T0400,20251016T0400,7.8205214,0.0,0.0,0.0,3.0547013,44.999985,15.119999,1,light_air
img_04586.png,2025-03-27,08:30:00,spring,morning,foggy,2025,3,March,8,20250327T0800,20250327T0800,7.5805216,0.0,0.0,0.0,13.551501,50.389297,36.719997,3,light_wind
img_05711.png,2025-04-07,06:00:00,spring,night,rainy,2025,4,April,6,20250407T0600,20250407T0600,1.3605216,0.0,0.0,60.0,6.28713,23.629364,20.519999,2,light_breeze
img_21182.png,2025-09-14,09:40:00,autumn,morning,cloudy,2025,9,September,9,20250914T0900,20250914T0900,16.560522,0.0,0.0,42.727272,10.163227,247.0679,29.16,2,light_breeze
img_24202.png,2025-10-13,13:40:00,autumn,afternoon,cloudy,2025,10,October,13,20251013T1300,20251013T1300,13.360521,0.0,0.0,23.636362,10.587918,35.311203,32.399998,2,light_breeze
img_11797.png,2025-06-14,13:20:00,summer,afternoon,sunny,2025,6,June,13,20250614T1300,20250614T1300,30.160522,0.0,0.0,54.909092,3.671294,168.69006,24.119999,1,light_air
img_07139.png,2025-04-21,06:40:00,spring,night,foggy,2025,4,April,6,20250421T0600,20250421T0600,7.9405212,0.0,0.0,17.575756,1.9386592,201.8014,8.28,1,light_air
img_13547.png,2025-07-01,09:30:00,summer,morning,sunny,2025,7,July,9,20250701T0900,20250701T0900,27.250523,0.0,0.0,55.151512,3.319036,229.39871,17.28,1,light_air
img_07777.png,2025-04-27,08:30:00,spring,morning,rainy,2025,4,April,8,20250427T0800,20250427T0800,12.500522,0.0,0.0,30.303032,2.3051248,38.659805,12.959999,1,light_air
img_15810.png,2025-07-23,14:10:00,summer,afternoon,cloudy,2025,7,July,14,20250723T1400,20250723T1400,22.950521,0.0,0.0,22.424244,3.671294,258.69006,20.880001,1,light_air
img_03871.png,2025-03-20,11:50:00,spring,morning,sunny,2025,3,March,11,20250320T1100,20250320T1100,14.960522,0.0,0.0,57.575756,1.9386592,158.1986,12.959999,1,light_air
img_13016.png,2025-06-26,07:10:00,summer,morning,rainy,2025,6,June,7,20250626T0700,20250626T0700,21.630522,0.0,0.0,55.454544,5.0911684,225.0,18.72,2,light_breeze
img_10751.png,2025-06-04,13:50:00,summer,afternoon,cloudy,2025,6,June,13,20250604T1300,20250604T1300,20.840523,0.0,0.0,25.454548,3.096837,234.46233,23.039999,1,light_air
img_20511.png,2025-09-07,18:00:00,autumn,evening,sunny,2025,9,September,18,20250907T1800,20250907T1800,21.090523,0.0,0.0,58.15,3.96,89.99999,9.36,1,light_air
img_19969.png,2025-09-02,10:00:00,autumn,morning,cloudy,2025,9,September,10,20250902T1000,20250902T1000,15.840521,0.0,0.0,12.727271,6.638072,257.4712,23.039999,2,light_breeze
img_13423.png,2025-06-30,05:40:00,summer,night,rainy,2025,6,June,5,20250630T0500,20250630T0500,20.300522,0.0,0.0,55.151512,4.3349743,41.63353,10.799999,1,light_air
img_03379.png,2025-03-15,16:40:00,spring,afternoon,cloudy,2025,3,March,16,20250315T1600,20250315T1600,5.770521,0.2,0.07,0.0,10.587918,35.311203,33.12,2,light_breeze
img_11839.png,2025-06-14,22:40:00,summer,evening,foggy,2025,6,June,22,20250614T2200,20250614T2200,23.180523,0.0,0.0,0.0,7.289444,110.22486,10.440001,2,light_breeze
img_06500.png,2025-04-14,15:40:00,spring,afternoon,cloudy,2025,4,April,15,20250414T1500,20250414T1500,19.120522,0.0,0.0,35.757576,5.315336,61.699234,24.84,2,light_breeze
img_22414.png,2025-09-26,07:20:00,autumn,morning,cloudy,2025,9,September,7,20250926T0700,20250926T0700,9.900521,0.2,0.0,0.0,1.5273507,315.0,8.64,1,light_air
img_13226.png,2025-06-28,07:40:00,summer,morning,sunny,2025,6,June,7,20250628T0700,20250628T0700,22.030521,0.0,0.0,44.848488,4.3349743,48.366455,14.4,1,light_air
img_07678.png,2025-04-26,09:30:00,spring,morning,sunny,2025,4,April,9,20250426T0900,20250426T0900,12.140521,0.0,0.0,15.151516,9.957108,49.398697,28.8,2,light_breeze
img_09501.png,2025-05-13,16:10:00,spring,afternoon,cloudy,2025,5,May,16,20250513T1600,20250513T1600,17.450521,0.0,0.0,26.666664,5.0911684,81.869896,19.8,2,light_breeze
img_26143.png,2025-11-01,14:10:00,autumn,afternoon,rainy,2025,11,November,14,20251101T1400,20251101T1400,15.200521,0.0,0.0,24.242424,1.4399999,89.99999,14.04,1,light_air
img_06779.png,2025-04-17,09:40:00,spring,morning,foggy,2025,4,April,9,20250417T0900,20250417T0900,6.7805214,1.2,0.28,0.6060612,4.6800003,292.61987,13.679999,1,light_air
img_03592.png,2025-03-17,17:20:00,spring,afternoon,cloudy,2025,3,March,17,20250317T1700,20250317T1700,6.560521,0.0,0.0,17.575756,12.181624,55.840294,37.8,3,light_wind
img_16488.png,2025-07-30,05:00:00,summer,night,rainy,2025,7,July,5,20250730T0500,20250730T0500,10.020521,0.0,0.0,29.239056,4.896529,162.89728,11.5199995,1,light_air
img_07648.png,2025-04-26,02:00:00,spring,night,rainy,2025,4,April,2,20250426T0200,20250426T0200,7.260522,0.0,0.0,0.0,5.0142193,68.96249,20.519999,2,light_breeze
img_03264.png,2025-03-14,15:00:00,spring,afternoon,cloudy,2025,3,March,15,20250314T1500,20250314T1500,6.2405214,0.2,0.07,1.2121224,11.246759,39.805573,28.8,3,light_wind
img_23434.png,2025-10-06,03:40:00,autumn,night,rainy,2025,10,October,3,20251006T0300,20251006T0300,7.590522,0.0,0.0,0.0,6.28713,246.37064,20.880001,2,light_breeze
img_07895.png,2025-04-28,11:00:00,spring,morning,sunny,2025,4,April,11,20250428T1100,20250428T1100,19.110521,0.0,0.0,49.090908,6.3690495,42.70938,25.919998,2,light_breeze
img_05084.png,2025-04-01,03:00:00,spring,night,rainy,2025,4,April,3,20250401T0300,20250401T0300,3.0605216,0.0,0.0,0.0,11.720751,47.489548,32.760002,3,light_wind
img_03770.png,2025-03-19,12:10:00,spring,afternoon,sunny,2025,3,March,12,20250319T1200,20250319T1200,13.450521,0.0,0.0,60.0,2.16,360.0,15.4800005,1,light_air
img_22027.png,2025-09-22,12:00:00,autumn,afternoon,cloudy,2025,9,September,12,20250922T1200,20250922T1200,14.680521,0.1,0.0,1.8181801,11.792404,12.339081,33.48,3,light_wind
img_05256.png,2025-04-02,16:10:00,spring,afternoon,cloudy,2025,4,April,16,20250402T1600,20250402T1600,15.990521,0.0,0.0,58.727276,11.592894,53.841812,31.68,3,light_wind
img_11801.png,2025-06-14,14:00:00,summer,afternoon,cloudy,2025,6,June,14,20250614T1400,20250614T1400,30.320522,0.0,0.0,57.454544,4.802999,167.00539,24.48,1,light_air
img_03907.png,2025-03-20,17:50:00,spring,afternoon,cloudy,2025,3,March,17,20250320T1700,20250320T1700,14.440521,0.0,0.0,49.696968,5.0911684,81.869896,12.959999,2,light_breeze
img_22799.png,2025-09-29,21:20:00,autumn,evening,foggy,2025,9,September,21,20250929T2100,20250929T2100,11.470521,0.0,0.0,0.0,1.484318,345.96375,3.6,1,light_air
img_01988.png,2025-03-02,11:50:00,spring,morning,foggy,2025,3,March,11,20250302T1100,20250302T1100,4.6905212,0.0,0.0,15.151516,8.435069,39.805573,32.760002,2,light_breeze
img_11374.png,2025-06-10,12:40:00,summer,afternoon,foggy,2025,6,June,12,20250610T1200,20250610T1200,24.190523,0.0,0.0,43.090904,5.937272,284.03625,28.8,2,light_breeze
img_02980.png,2025-03-11,22:20:00,spring,evening,foggy,2025,3,March,22,20250311T2200,20250311T2200,8.360521,0.0,0.0,0.0,1.609969,206.56505,10.440001,1,light_air
img_13775.png,2025-07-03,12:30:00,summer,afternoon,cloudy,2025,7,July,12,20250703T1200,20250703T1200,27.410522,0.0,0.0,43.0303,7.8954163,24.227737,19.44,2,light_breeze
img_22396.png,2025-09-26,01:20:00,autumn,night,rainy,2025,9,September,1,20250926T0100,20250926T0100,10.500522,0.0,0.0,0.0,2.5455842,8.130096,6.4799995,1,light_air
img_14083.png,2025-07-06,11:20:00,summer,morning,cloudy,2025,7,July,11,20250706T1100,20250706T1100,23.010523,0.0,0.0,43.090904,11.165805,271.84763,34.2,3,light_wind
img_03906.png,2025-03-20,17:40:00,spring,afternoon,cloudy,2025,3,March,17,20250320T1700,20250320T1700,14.440521,0.0,0.0,49.696968,5.0911684,81.869896,12.959999,2,light_breeze
img_00494.png,2023-09-24,12:00:00,autumn,afternoon,sunny,2023,9,September,12,20230924T1200,20230924T1200,17.040522,0.0,0.0,12.121214,13.584932,57.994614,34.92,3,light_wind
img_12634.png,2025-06-22,13:30:00,summer,afternoon,sunny,2025,6,June,13,20250622T1300,20250622T1300,29.870522,0.0,0.0,60.0,7.491114,234.78241,30.239998,2,light_breeze
img_02563.png,2025-03-07,23:20:00,spring,evening,foggy,2025,3,March,23,20250307T2300,20250307T2300,5.2405214,0.0,0.0,0.0,3.096837,125.537674,9.72,1,light_air
img_05488.png,2025-04-04,21:40:00,spring,evening,rainy,2025,4,April,21,20250404T2100,20250404T2100,9.070521,0.0,0.0,0.0,5.634891,63.43495,15.119999,2,light_breeze
img_14084.png,2025-07-06,11:30:00,summer,morning,cloudy,2025,7,July,11,20250706T1100,20250706T1100,23.010523,0.0,0.0,43.090904,11.165805,271.84763,34.2,3,light_wind
img_08048.png,2025-04-29,20:00:00,spring,evening,rainy,2025,4,April,20,20250429T2000,20250429T2000,16.160522,0.0,0.0,0.0,1.5273507,44.999985,10.08,1,light_air
img_09119.png,2025-05-10,03:00:00,spring,night,sunny,2025,5,May,3,20250510T0300,20250510T0300,4.4005213,0.0,0.0,0.0,3.396233,57.994614,11.879999,1,light_air
img_23361.png,2025-10-05,10:40:00,autumn,morning,cloudy,2025,10,October,10,20251005T1000,20251005T1000,10.820521,0.0,0.0,30.303032,14.512064,246.61478,43.56,3,light_wind
img_19991.png,2025-09-02,13:50:00,autumn,afternoon,cloudy,2025,9,September,13,20250902T1300,20250902T1300,17.670523,0.0,0.0,41.81818,4.39436,235.00798,24.119999,1,light_air
img_23388.png,2025-10-05,15:10:00,autumn,afternoon,rainy,2025,10,October,15,20251005T1500,20251005T1500,10.470521,0.4,0.0,25.454548,12.9249525,257.125,43.199997,3,light_wind
img_21302.png,2025-09-15,12:20:00,autumn,afternoon,sunny,2025,9,September,12,20250915T1200,20250915T1200,24.280521,0.0,0.0,46.666668,14.84318,247.16635,55.8,3,light_wind
img_11057.png,2025-06-07,12:20:00,summer,afternoon,sunny,2025,6,June,12,20250607T1200,20250607T1200,17.490522,1.5,0.0,10.909091,12.496718,318.50354,45.719997,3,light_wind
img_26777.png,2025-11-07,20:20:00,autumn,evening,sunny,2025,11,November,20,20251107T2000,20251107T2000,5.470522,0.0,0.0,0.0,2.0991426,59.036232,8.64,1,light_air
img_04272.png,2025-03-24,08:40:00,spring,morning,cloudy,2025,3,March,8,20250324T0800,20250324T0800,8.700521,0.0,0.0,18.78788,2.0991426,59.036232,12.24,1,light_air
img_22125.png,2025-09-23,11:00:00,autumn,morning,rainy,2025,9,September,11,20250923T1100,20250923T1100,12.520521,0.5,0.0,0.0,12.303366,20.556046,25.919998,3,light_wind
img_10842.png,2025-06-05,11:30:00,summer,morning,cloudy,2025,6,June,11,20250605T1100,20250605T1100,18.650522,0.3,0.0,42.0,6.3690495,227.29062,36.0,2,light_breeze
img_20052.png,2025-09-03,06:00:00,autumn,night,rainy,2025,9,September,6,20250903T0600,20250903T0600,13.850521,0.0,0.0,35.151512,5.315336,151.69923,16.199999,2,light_breeze
img_24166.png,2025-10-13,07:40:00,autumn,morning,cloudy,2025,10,October,7,20251013T0700,20251013T0700,9.060521,0.0,0.0,15.151516,6.193674,35.53766,20.16,2,light_breeze
img_22420.png,2025-09-26,08:20:00,autumn,morning,cloudy,2025,9,September,8,20250926T0800,20250926T0800,10.650521,0.2,0.0,0.0,2.0364676,315.0,8.28,1,light_air
img_22206.png,2025-09-24,07:00:00,autumn,morning,rainy,2025,9,September,7,20250924T0700,20250924T0700,10.610521,0.1,0.0,0.0,3.0758414,339.44397,9.72,1,light_air
img_26243.png,2025-11-02,13:50:00,autumn,afternoon,cloudy,2025,11,November,13,20251102T1300,20251102T1300,9.680521,1.0,0.0,0.0,10.799999,233.1301,33.839996,2,light_breeze
img_05550.png,2025-04-05,12:40:00,spring,afternoon,sunny,2025,4,April,12,20250405T1200,20250405T1200,19.070522,0.0,0.0,60.0,2.9024127,29.744873,15.4800005,1,light_air
img_08804.png,2025-05-07,03:00:00,spring,night,rainy,2025,5,May,3,20250507T0300,20250507T0300,6.4205217,0.0,0.0,0.0,3.7064266,29.05458,15.4800005,1,light_air
img_21836.png,2025-09-20,14:50:00,autumn,afternoon,sunny,2025,9,September,14,20250920T1400,20250920T1400,27.210522,0.0,0.0,59.272728,4.3498964,294.44397,19.08,1,light_air
img_10607.png,2025-05-24,08:00:00,spring,morning,sunny,2025,5,May,8,20250524T0800,20250524T0800,11.940521,0.0,0.0,37.57576,3.7064266,299.0546,15.4800005,1,light_air
img_13281.png,2025-06-28,17:00:00,summer,afternoon,sunny,2025,6,June,17,20250628T1700,20250628T1700,29.290522,0.0,0.0,60.0,5.95906,64.98311,21.96,2,light_breeze
img_11907.png,2025-06-15,14:10:00,summer,afternoon,cloudy,2025,6,June,14,20250615T1400,20250615T1400,22.190523,0.2,0.0,48.545456,3.8773184,291.8014,30.599998,1,light_air
